id,title,description,link,image_link,availability,price_czk,google_product_category,brand,product_type,rank,Doporučený věk,Doporučené použití,Doporučený povrch,Balení míčků,Typ míče,item_group_id,link_master,image_link_master
1475287,Dětské tenisové míče Head  Stage 1 Green 3B,"Dětské tenisové míče head  stage 1 green 3b  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b/d1475287,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b-1475287.jpg,in stock,129 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,26172,9-10 let,"školní aktivity,tréninkové nasazení",všechny povrchy,dóza po 3 ks,Netlakovaný,1475287,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b/d1475287,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b-1475287.jpg
1475286,Dětské tenisové míče Head  Stage 2 Orange 3B,"Dětské tenisové míče head  stage 2 orange 3b  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b/d1475286,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b-1475286.jpg,in stock,129 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,14460,8-9 let,"školní aktivity,tréninkové nasazení",všechny povrchy,dóza po 3 ks,Netlakovaný,1475286,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b/d1475286,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b-1475286.jpg
1475291,Dětské tenisové míče Head  Stage 1 Green 72B,"Dětské tenisové míče head  stage 1 green 72b  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b/d1475291,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b-1475291.jpg,in stock,2899 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,32968,9-10 let,"školní aktivity,tréninkové nasazení",všechny povrchy,72 ks,Netlakovaný,1475291,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b/d1475291,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b-1475291.jpg
1470102,Dětské tenisové míče Babolat  Red Felt X3,"Dětské tenisové míče babolat  red felt x3   jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3/d1470102,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3-1470102.jpg,in stock,169 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,2380,6-8 let,"trénink,školní aktivity",všechny povrchy,dóza po 3 ks,Netlakovaný,1470102,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3/d1470102,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3-1470102.jpg
1470100,Dětské tenisové míče Babolat  Green X3,"Dětské tenisové míče babolat  green x3   jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3/d1470100,https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3-1470100.jpg,in stock,149 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,4909,9-10 let,"trénink,školní aktivity",všechny povrchy,dóza po 3 ks,Netlakovaný,1470100,https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3/d1470100,https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3-1470100.jpg
1470101,Dětské tenisové míče Babolat  Orange X3,"Dětské tenisové míče babolat  orange x3   jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3/d1470101,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3-1470101.jpg,in stock,149 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,5154,8-9 let,"trénink,školní aktivity",všechny povrchy,dóza po 3 ks,Netlakovaný,1470101,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3/d1470101,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3-1470101.jpg
161032,Dětské tenisové míče Tecnifibre  My Ball,"Dětské tenisové míče tecnifibre  my ball  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Kvalitní tenisové míče na trénink",https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball/d161032,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball-161032.jpg,in stock,189 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky > Míče pro děti,3259,3-6 let,"tréninkové nasazení,volný čas,školní aktivity","extra tvrdé povrchy (škvára, beton, asfalt)",dóza po 3 ks,Pěnový,161032,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball/d161032,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball-161032.jpg
78161,Tenisové míče Dunlop  Tour Performance (4 Pack),"Tenisové míče dunlop  tour performance (4 pack)  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack/d78161,https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack-78161.jpg,in stock,179 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Dunlop,Sportega > Tenis > Míčky,1808,,tréninkové nasazení,všechny povrchy,dóza po 4 ks,Tlakovaný,78161,https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack/d78161,https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack-78161.jpg
3325,Dětské tenisové míče Tecnifibre  Mini Tennis Soft 3 Pack,"Dětské tenisové míče tecnifibre  mini tennis soft 3 pack  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tlakované tenisové míče s větší pružností",https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack/d3325,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack-3325.jpg,in stock,149 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky > Míče pro děti,1011,9-10 let,"tréninkové nasazení,volný čas,školní aktivity","extra tvrdé povrchy (škvára, beton, asfalt)",dóza po 3 ks,Tlakovaný,3325,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack/d3325,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack-3325.jpg
30629,Dětské tenisové míče Wilson  Starter Play (4 Pack),"Dětské tenisové míče wilson  starter play (4 pack)  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tlakované tenisové míče s větší pružností",https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack/d30629,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack-30629.jpg,in stock,179 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Míče pro děti,6132,9-10 let,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,dóza po 4 ks,Tlakovaný,30629,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack/d30629,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack-30629.jpg
76769,Tenisové míče Wilson  Roland Garros Clay (3 Pack),"Tenisové míče wilson  roland garros clay (3 pack)  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack/d76769,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack-76769.jpg,in stock,179 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,3511,,zápasové a turnajové nasazení,všechny povrchy,dóza po 3 ks,Tlakovaný,76769,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack/d76769,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack-76769.jpg
42042,Tenisové míče Tecnifibre  Champion (4 Pack),"Tenisové míče tecnifibre  champion (4 pack)  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack/d42042,https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack-42042.jpg,in stock,169 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky,3760,,tréninkové nasazení,všechny povrchy,dóza po 4 ks,Tlakovaný,42042,https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack/d42042,https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack-42042.jpg
19331,Tenisové míče Wilson  Championship (4 Pack),"Tenisové míče wilson  championship (4 pack)  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack/d19331,https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack-19331.jpg,in stock,139 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,11202,,"tréninkové nasazení,volný čas",všechny povrchy,dóza po 4 ks,Tlakovaný,19331,https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack/d19331,https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack-19331.jpg
1355196,Tenisové míče Head  Reset (72B),"Tenisové míče head  reset (72b)  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-reset-72b/d1355196,https://www.sportega.cz/tenisove-mice-head-reset-72b-1355196.jpg,in stock,2779 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,4730,,trénink,všechny povrchy,72 ks,Tlakovaný,1355196,https://www.sportega.cz/tenisove-mice-head-reset-72b/d1355196,https://www.sportega.cz/tenisove-mice-head-reset-72b-1355196.jpg
1357485,Koš na tenisové míče Head  Ball Trolley,"Připraveni na upgrade?  Head ball trolley je tou správnou odpovědí. Stabilní vozík má odnímatelný bag, do kterého lze uskladnit až 120 míčů. Vozík je na kolečkách pro snadný transport na kurt nebo když z něj odcházíte, je také perfektním nástrojem pro uskladnění míčů mezi tréninky. Pro lepší manipulaci a uskladnění se dá vozit jednoduše složit. Upgrade nebyl nikdy tak snadný.",https://www.sportega.cz/kos-na-tenisove-mice-head-ball-trolley/d1357485,https://www.sportega.cz/kos-na-tenisove-mice-head-ball-trolley-1357485.jpg,in stock,3399 CZK,Sportovní potřeby > Atletické sporty > Tenis > Sběrače a koše na tenisové míčky,Head,Sportega > Tenis > Míčky > Sběrné koše na tenisové míče,25720,,Tenis,,,,1357485,https://www.sportega.cz/kos-na-tenisove-mice-head-ball-trolley/d1357485,https://www.sportega.cz/kos-na-tenisove-mice-head-ball-trolley-1357485.jpg
1470103,Tenisové míče Babolat  Red Foam X3,"Tenisové míče babolat  red foam x3   jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3/d1470103,https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3-1470103.jpg,in stock,239 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky,2950,5-8 let,začínající hráči,všechny povrchy,dóza po 3 ks,Netlakovaný,1470103,https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3/d1470103,https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3-1470103.jpg
1475288,Tenisové míče Head  Reset Pro 4B,"Tenisové míče head  reset pro 4b  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-reset-pro-4b/d1475288,https://www.sportega.cz/tenisove-mice-head-reset-pro-4b-1475288.jpg,in stock,159 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,4905,,tréninkové nasazení,všechny povrchy,dóza po 4 ks,Tlakovaný,1475288,https://www.sportega.cz/tenisove-mice-head-reset-pro-4b/d1475288,https://www.sportega.cz/tenisove-mice-head-reset-pro-4b-1475288.jpg
1475289,Tenisové míče Head  Reset Pro 72B,"Tenisové míče head  reset pro 72b  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-reset-pro-72b/d1475289,https://www.sportega.cz/tenisove-mice-head-reset-pro-72b-1475289.jpg,in stock,2899 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,50457,,tréninkové nasazení,všechny povrchy,72 ks,Tlakovaný,1475289,https://www.sportega.cz/tenisove-mice-head-reset-pro-72b/d1475289,https://www.sportega.cz/tenisove-mice-head-reset-pro-72b-1475289.jpg
1475285,Dětské tenisové míče Head  Stage 3 Red 3B,"Dětské tenisové míče head  stage 3 red 3b  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b/d1475285,https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b-1475285.jpg,in stock,129 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,9254,5-8 let,"školní aktivity,tréninkové nasazení",všechny povrchy,dóza po 3 ks,Netlakovaný,1475285,https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b/d1475285,https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b-1475285.jpg
1475290,Dětské tenisové míče Head  Stage 2 Orange 72B,"Dětské tenisové míče head  stage 2 orange 72b  jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b/d1475290,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b-1475290.jpg,in stock,2899 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,15616,8-9 let,"školní aktivity,tréninkové nasazení",všechny povrchy,72 ks,Netlakovaný,1475290,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b/d1475290,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b-1475290.jpg
1500625,Tenisové míče Dunlop  ATP Tour (4 Pack),"Tenisové míče dunlop  atp tour (4 pack)  jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack/d1500625,https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack-1500625.jpg,in stock,229 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Dunlop,Sportega > Tenis > Míčky,11928,,zápasové a turnajové nasazení,všechny povrchy,dóza po 4 ks,Tlakovaný,1500625,https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack/d1500625,https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack-1500625.jpg
76778,"Velký tenisový míč Wilson  Roland Garros 9"" Jumbo Pink","Velký tenisový míč wilson roland garros 9"" jumbo pink s nápisem wilson roland garros je vhodný k podpisování nebo reklamním účelům. Růžová barva ho jednoznačně odliší a každý si jej zapamatuje již po prvním pohledu.",https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink/d76778,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink-76778.jpg,in stock,529 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Velké tenisové míče,1343,,dekorace,,,,76778,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink/d76778,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink-76778.jpg
76776,"Velký tenisový míč Wilson  Roland Garros 9"" Jumbo Yellow","Velký tenisový míč wilson roland garros 9"" jumbo yellow s nápisem wilson roland garros je vhodný k podepisování nebo reklamním účelům. Jeho velikost ho jednoznačně odliší a každý si jej zapamatuje již po prvním pohledu.",https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow/d76776,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow-76776.jpg,in stock,499 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Velké tenisové míče,2148,,,,,,76776,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow/d76776,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow-76776.jpg
1472159,Tuba na sbírání míčků Yonex  Ball Tube,"Tuba na sbírání míčků yonex  ball tube  ti usnadní a urychlí sběr tenisových míčků bez ohýbání. Stačí přitlačit a míček je uvnitř – rychlé, jednoduché a pohodlné. Lehká konstrukce a snadná manipulace z ní dělají skvělého pomocníka pro tréninky i rekreační hru. Ušetři čas i záda a soustřeď se jen na tenis.",https://www.sportega.cz/tuba-na-sbirani-micku-yonex-ball-tube/d1472159,https://www.sportega.cz/tuba-na-sbirani-micku-yonex-ball-tube-1472159.jpg,in stock,849 CZK,Sportovní potřeby > Atletické sporty > Tenis > Sběrače a koše na tenisové míčky,Yonex,Sportega > Tenis > Míčky > Sběrné koše na tenisové míče,1235,,,,,,1472159,https://www.sportega.cz/tuba-na-sbirani-micku-yonex-ball-tube/d1472159,https://www.sportega.cz/tuba-na-sbirani-micku-yonex-ball-tube-1472159.jpg
66306,Dětské tenisové míče Babolat  Red Felt X24,"Velké balení babolat red felt obsahuje 24 ks dětských tenisáků vyrobených z plsti a gumy.pro tenisové akademie i do tělocvikumíčky jsou určené zejména pro děti ve věku 3-7 let, protože díky svému pomalejšímu pohybu a větší velikosti velmi výrazně usnadňují nácvik prvních tenisových úderů.",https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24/d66306,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24-66306.jpg,in stock,1499 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,2454,5-8 let,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,24,Netlakovaný,66306,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24/d66306,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24-66306.jpg
1355192,Tenisové míče Head  T.I.P. Red Foam Ball (3 Pack),Tenisové míče head  t.i.p. Red foam ball (3 pack) jsou vhodné pro děti od 5 do 8 let  pěnový míč je o 75% pomalejší než standardní tenisový míč a má perfektní velikost pro snadné hraní a zábavu.,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack/d1355192,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack-1355192.jpg,in stock,229 CZK,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,1958,,"tréninkové nasazení,volný čas","extra tvrdé povrchy (škvára, beton, asfalt)",dóza po 3 ks,Pěnový,1355192,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack/d1355192,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack-1355192.jpg
