id,title,description,link,image_link,availability,price_czk,google_product_category,brand,product_type,rank,Doporučené použití,Doporučený povrch,Balení míčků,Typ míče,item_group_id,link_master,image_link_master,group_title,unit_price_czk,age_min,age_max
1470101,Babolat Orange X3,"Dětské tenisové míče babolat orange x3 jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3/d1470101,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3-1470101.jpg,in stock,149.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,5154,"trénink,školní aktivity",všechny povrchy,3.0,Netlakovaný,1470101,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3/d1470101,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x3-1470101.jpg,Babolat Orange X3,49.666666666666664,8.0,9.0
161032,Tecnifibre My Ball,"Dětské tenisové míče tecnifibre my ball jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Kvalitní tenisové míče na trénink",https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball/d161032,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball-161032.jpg,in stock,189.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky > Míče pro děti,3259,"tréninkové nasazení,volný čas,školní aktivity","extra tvrdé povrchy (škvára, beton, asfalt)",3.0,Pěnový,161032,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball/d161032,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-ball-161032.jpg,Tecnifibre My Ball,63.0,3.0,6.0
78161,Dunlop Tour Performance (4 Pack),"Tenisové míče dunlop tour performance (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack/d78161,https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack-78161.jpg,in stock,179.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Dunlop,Sportega > Tenis > Míčky,1808,tréninkové nasazení,všechny povrchy,4.0,Tlakovaný,78161,https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack/d78161,https://www.sportega.cz/tenisove-mice-dunlop-tour-performance-4-pack-78161.jpg,Dunlop Tour Performance (4 Pack),44.75,,
3325,Tecnifibre Mini Tennis Soft 3 Pack,"Dětské tenisové míče tecnifibre mini tennis soft 3 pack jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tlakované tenisové míče s větší pružností",https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack/d3325,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack-3325.jpg,in stock,149.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky > Míče pro děti,1011,"tréninkové nasazení,volný čas,školní aktivity","extra tvrdé povrchy (škvára, beton, asfalt)",3.0,Tlakovaný,3325,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack/d3325,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-mini-tennis-soft-3-pack-3325.jpg,Tecnifibre Mini Tennis Soft 3 Pack,49.666666666666664,9.0,10.0
30629,Wilson Starter Play (4 Pack),"Dětské tenisové míče wilson starter play (4 pack) jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tlakované tenisové míče s větší pružností",https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack/d30629,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack-30629.jpg,in stock,179.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Míče pro děti,6132,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,4.0,Tlakovaný,30629,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack/d30629,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-play-4-pack-30629.jpg,Wilson Starter Play (4 Pack),44.75,9.0,10.0
76769,Wilson Roland Garros Clay (3 Pack),"Tenisové míče wilson roland garros clay (3 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack/d76769,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack-76769.jpg,in stock,179.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,3511,zápasové a turnajové nasazení,všechny povrchy,3.0,Tlakovaný,76769,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack/d76769,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-3-pack-76769.jpg,Wilson Roland Garros Clay (3 Pack),59.666666666666664,,
42042,Tecnifibre Champion (4 Pack),"Tenisové míče tecnifibre champion (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack/d42042,https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack-42042.jpg,in stock,169.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky,3760,tréninkové nasazení,všechny povrchy,4.0,Tlakovaný,42042,https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack/d42042,https://www.sportega.cz/tenisove-mice-tecnifibre-champion-4-pack-42042.jpg,Tecnifibre Champion (4 Pack),42.25,,
19331,Wilson Championship (4 Pack),"Tenisové míče wilson championship (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack/d19331,https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack-19331.jpg,in stock,139.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,11202,"tréninkové nasazení,volný čas",všechny povrchy,4.0,Tlakovaný,19331,https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack/d19331,https://www.sportega.cz/tenisove-mice-wilson-championship-4-pack-19331.jpg,Wilson Championship (4 Pack),34.75,,
1355196,Head Reset (72B),"Tenisové míče head reset (72b) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-reset-72b/d1355196,https://www.sportega.cz/tenisove-mice-head-reset-72b-1355196.jpg,in stock,2779.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,4730,trénink,všechny povrchy,72.0,Tlakovaný,1355196,https://www.sportega.cz/tenisove-mice-head-reset-72b/d1355196,https://www.sportega.cz/tenisove-mice-head-reset-72b-1355196.jpg,Head Reset (72B),38.59722222222222,,
1470103,Babolat Red Foam X3,"Tenisové míče babolat red foam x3 jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3/d1470103,https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3-1470103.jpg,in stock,239.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky,2950,začínající hráči,všechny povrchy,3.0,Netlakovaný,1470103,https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3/d1470103,https://www.sportega.cz/tenisove-mice-babolat-red-foam-x3-1470103.jpg,Babolat Red Foam X3,79.66666666666667,5.0,8.0
1475288,Head Reset Pro 4B,"Tenisové míče head reset pro 4b jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-reset-pro-4b/d1475288,https://www.sportega.cz/tenisove-mice-head-reset-pro-4b-1475288.jpg,in stock,159.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,4905,tréninkové nasazení,všechny povrchy,4.0,Tlakovaný,1475288,https://www.sportega.cz/tenisove-mice-head-reset-pro-4b/d1475288,https://www.sportega.cz/tenisove-mice-head-reset-pro-4b-1475288.jpg,Head Reset Pro 4B,39.75,,
1475289,Head Reset Pro 72B,"Tenisové míče head reset pro 72b jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-reset-pro-72b/d1475289,https://www.sportega.cz/tenisove-mice-head-reset-pro-72b-1475289.jpg,in stock,2899.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,50457,tréninkové nasazení,všechny povrchy,72.0,Tlakovaný,1475289,https://www.sportega.cz/tenisove-mice-head-reset-pro-72b/d1475289,https://www.sportega.cz/tenisove-mice-head-reset-pro-72b-1475289.jpg,Head Reset Pro 72B,40.263888888888886,,
1475285,Head Stage 3 Red 3B,"Dětské tenisové míče head stage 3 red 3b jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b/d1475285,https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b-1475285.jpg,in stock,129.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,9254,"školní aktivity,tréninkové nasazení",všechny povrchy,3.0,Netlakovaný,1475285,https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b/d1475285,https://www.sportega.cz/detske-tenisove-mice-head-stage-3-red-3b-1475285.jpg,Head Stage 3 Red 3B,43.0,5.0,8.0
1475290,Head Stage 2 Orange 72B,"Dětské tenisové míče head stage 2 orange 72b jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b/d1475290,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b-1475290.jpg,in stock,2899.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,15616,"školní aktivity,tréninkové nasazení",všechny povrchy,72.0,Netlakovaný,1475290,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b/d1475290,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-72b-1475290.jpg,Head Stage 2 Orange 72B,40.263888888888886,8.0,9.0
1500625,Dunlop ATP Tour (4 Pack),"Tenisové míče dunlop atp tour (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack/d1500625,https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack-1500625.jpg,in stock,229.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Dunlop,Sportega > Tenis > Míčky,11928,zápasové a turnajové nasazení,všechny povrchy,4.0,Tlakovaný,1500625,https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack/d1500625,https://www.sportega.cz/tenisove-mice-dunlop-atp-tour-4-pack-1500625.jpg,Dunlop ATP Tour (4 Pack),57.25,,
76778,"Wilson Roland Garros 9"" Jumbo Pink","Velký tenisový míč wilson roland garros 9"" jumbo pink s nápisem wilson roland garros je vhodný k podpisování nebo reklamním účelům. Růžová barva ho jednoznačně odliší a každý si jej zapamatuje již po prvním pohledu.",https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink/d76778,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink-76778.jpg,in stock,529.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Velké tenisové míče,1343,dekorace,všechny povrchy,,,76778,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink/d76778,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-pink-76778.jpg,"Wilson Roland Garros 9"" Jumbo Pink",,,
76776,"Wilson Roland Garros 9"" Jumbo Yellow","Velký tenisový míč wilson roland garros 9"" jumbo yellow s nápisem wilson roland garros je vhodný k podepisování nebo reklamním účelům. Jeho velikost ho jednoznačně odliší a každý si jej zapamatuje již po prvním pohledu.",https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow/d76776,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow-76776.jpg,in stock,499.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Velké tenisové míče,2148,,všechny povrchy,,,76776,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow/d76776,https://www.sportega.cz/velky-tenisovy-mic-wilson-roland-garros-9-jumbo-yellow-76776.jpg,"Wilson Roland Garros 9"" Jumbo Yellow",,,
66306,Babolat Red Felt X24,"Velké balení babolat red felt obsahuje 24 ks dětských tenisáků vyrobených z plsti a gumy.pro tenisové akademie i do tělocvikumíčky jsou určené zejména pro děti ve věku 3-7 let, protože díky svému pomalejšímu pohybu a větší velikosti velmi výrazně usnadňují nácvik prvních tenisových úderů.",https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24/d66306,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24-66306.jpg,in stock,1499.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,2454,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,24.0,Netlakovaný,66306,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24/d66306,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x24-66306.jpg,Babolat Red Felt X24,62.458333333333336,5.0,8.0
1355192,Head T.I.P. Red Foam Ball (3 Pack),Tenisové míče head t.i.p. Red foam ball (3 pack) jsou vhodné pro děti od 5 do 8 let pěnový míč je o 75% pomalejší než standardní tenisový míč a má perfektní velikost pro snadné hraní a zábavu.,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack/d1355192,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack-1355192.jpg,in stock,229.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,1958,"tréninkové nasazení,volný čas","extra tvrdé povrchy (škvára, beton, asfalt)",3.0,Pěnový,1355192,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack/d1355192,https://www.sportega.cz/tenisove-mice-head-t-i-p-red-foam-ball-3-pack-1355192.jpg,Head T.I.P. Red Foam Ball (3 Pack),76.33333333333333,,
